team,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulCount,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,rocketLowPoints,rocketMidPoints,rocketTopPoints,rocketPoints,ownPoints
frc7071,0.0,2.541027963867501,1.8412780108144895,-0.0001802049844968496,0.0,0.0,0.946604887523843,-1.727554273433947,3.363004150112885,0.14686195691181814,2.1612817972364606,0.5546661497078447,2.541027963867501,-0.06279289127712163,7.365563958163835,8.179037648597388,0.9041967541775463,0.08067999648408879,0.19897048114041258,1.1838472318020479,7.631913280953897
frc7072,0.0,5.158277779899264,8.966537539635912,-0.013354447835001431,-0.013354447835001431,0.0,0.4615302871958373,-0.346595595614196,3.9591539119446217,0.043464446511738954,1.6286220718635558,0.7063476394211807,5.158277779899264,0.2052713896917671,14.554313523444092,19.365995707729162,-1.0789382013820064,-0.8236451140712641,-0.8194555546673707,-2.7220388701206417,16.48055793452994
frc7073,0.0,4.032935573502393,-0.6036318270587459,-0.011805261644803536,0.0,-0.02298116023072505,-0.09381160467639317,0.045373599880273334,2.9676741179137065,-0.0086735519745528,-0.34167073710125917,-0.07131930282132445,4.032935573502393,0.057226176161376215,2.022371553753701,6.100680727136369,-0.4597913908989239,-0.3151510605326839,-0.1896065579684055,-0.9645490094000135,5.821706355832888
frc7079,0.0,4.999142578244759,7.882972823950153,-0.012691282697234137,0.00031270215906572195,-0.0003435993163874936,0.2804124575116315,0.5517949097045033,4.53215119857715,0.25584800606028757,1.2932984953923172,0.85475116549642,4.999142578244759,0.0573205374607306,13.708422517919615,19.25936000586888,0.8308277340945427,-0.03674142817351177,-0.14826197659436807,0.6458243293266618,17.350442886482906
frc708,0.0,4.75906917944327,2.0210949891173224,-0.016581643376388504,0.0,0.0,0.7541198879481539,0.7091332678955179,3.703328250571993,0.09796279894160305,-0.27126411277458,0.11032959335470652,4.75906917944327,0.014581411899543534,5.453159126914735,10.921361574253524,0.28158136869787603,0.01713909730922621,-0.21846406943933444,0.08025639656776776,7.818635935417652
frc7085,0.0,2.885299180804435,-0.5231037539582956,0.006370457031528185,0.006370457031528185,0.0,-0.2806809021558184,1.0034457200321405,3.9991814590555497,0.1459422981080548,5.07916765351154,0.8264017087100242,2.885299180804435,-0.06463362661101855,8.555245358608797,12.443990259445362,2.5637797481761253,-0.3300288228086208,-0.2160940714327285,2.0176568539347763,12.864289885379852
frc7086,0.0,3.3904204511160065,12.527772051485815,0.006270154815348598,0.0,0.0,-0.3184838798905266,0.8870811080294293,2.7143080976642557,0.05632001646118676,2.3337131393716577,1.2031058317076855,3.3904204511160065,0.10618733721342226,17.575793288521727,21.853294847667172,0.9348722203586781,0.4150374557272422,-0.16552473332957252,1.1843849427563473,20.96597934438852
frc709,0.0,6.748084763200737,8.598934520052925,-0.012839042747776393,0.0,0.0,-0.14403429947397464,0.8162236979224264,8.899354570693513,0.5873577088865328,0.8331360754891134,0.9123916995216588,6.748084763200737,-0.059941098313872766,18.331425166235547,25.895733627358712,1.2040949514805874,-0.03644343440748011,0.01357449616814671,1.181226013241253,26.05108271268306
frc7104,0.0,4.691111613322932,-0.033206137709808396,-0.025917770458085004,0.0,-0.012139275853109983,-0.04223776292762756,-0.23667235810733125,2.3014507474465713,-0.06818204110658997,0.1557105400075214,-0.05216343766190293,4.691111613322932,-0.004379483514012415,2.4239551497442844,6.878394404959887,-0.5732498434435647,-0.2573251353774257,-0.25033891785354995,-1.0809138966745406,7.281195403476213
frc7107,0.0,3.1452299108589634,0.5192186041620301,0.00017465628340086474,0.00017465628340086474,0.0,0.0072135867887812176,0.7441102574640869,-0.29307548287664176,-0.06861804057988785,2.920828593044065,0.7789585692856127,3.1452299108589634,-0.11070365724218055,3.1469717143294558,7.036311882652504,2.6993604105626074,-0.3043957306337905,-0.24038896602043044,2.154575713908385,7.266893780001697
frc7108,0.0,2.9865528886535473,11.317083972958786,8.269819913424383e-5,0.0,0.0,0.21484203770491886,3.505216947112469,11.89895165312466,0.8372708151410414,2.773037487022836,1.849558826072349,2.9865528886535473,0.033732930133888,25.98907311310628,32.4808429488723,2.2735787293909397,-0.3682555257350515,-0.2797415278231072,1.6255816758327803,28.027503517440085
frc7112,0.0,-0.07771156518462143,-0.252857805481981,-0.00851439620114905,-0.008063769461198633,-0.007206433962283536,0.7985304974754018,1.301883417136131,1.784953222938482,0.10777293942547125,0.6313892623069414,0.06210344481664302,-0.07771156518462143,-0.0868987884631735,2.163484679763443,3.387656531714951,0.6416559812990165,-0.3981200323163628,-0.2820833504352781,-0.03854740145262446,0.4722707183211773
frc7116,0.0,4.4600934975230775,8.539923557665567,0.10322408596859096,0.0,0.10322408596859096,0.558567655467811,-0.3409679978380816,3.1363330725904612,0.003058035364228288,1.1615649866536633,-0.1180833200847253,4.4600934975230775,0.23741461676414655,12.837821616909693,16.956947116594684,1.4087412201751095,0.47640470586655853,0.9221778379298279,2.8073237639714956,13.485480597152021
frc7134,0.0,-1.4091484036685542,1.6946399674090857,0.008163303223805318,0.0,0.008163303223805318,0.8956279133101193,2.9107802286471203,4.052978044731131,0.0035557720321327357,0.4529664277044459,-0.004610251714074051,-1.4091484036685542,-0.003324273590078495,6.200584439844664,7.702216264823227,-1.1026864265569354,0.7531964716020655,0.40685252640016184,0.05736257144529223,2.1344707585564593
frc7137,0.0,4.054666204985061,4.310491774501884,-0.002863944869111912,-0.005561308832138101,0.0030882411629404322,0.3612851531582017,-0.9942492656913502,2.250166163130524,0.07848185013550582,0.02298443307232029,-0.05890122866674075,4.054666204985061,-0.0380728335896317,6.583642370704729,9.644059309998442,0.0214093864759435,0.2289098910320786,0.3491931212867481,0.5995123987947705,9.897108618521871
frc7138,0.0,2.9847759878523217,1.2805963474034205,-0.021765854964440865,0.0,0.0,0.35764942169783503,2.8466176613980765,3.3141303352987057,0.1002547131071106,1.072927852336765,0.1941341814419236,2.9847759878523217,0.2899408280696166,5.66765453503889,11.499048184289293,0.6505800635437188,0.3242918014160219,0.27857518039331985,1.2534470453530608,4.97001480517116
frc7143,0.0,2.8332091281005054,2.6465670529161907,-0.005222849780117779,0.0008524010269201414,-0.006723989268469221,0.8343398969435676,0.16881603385826338,1.8982619604536881,-0.033381734701647736,-0.9945634070886077,0.0026150085969502226,2.8332091281005054,0.06377736100830261,3.5502656062812736,6.552290768240039,0.7740966082468902,-0.34875807350079224,-0.7289020962298015,-0.30356356148370367,3.3064587944763466
frc7152,0.0,3.9776160492415857,10.339796661235761,-0.025918784754626265,-0.025918784754626265,0.0,0.036938023582290924,-0.2939726383246167,5.94810516056561,0.2724450363999692,1.2329582433693154,0.32298435549737176,3.9776160492415857,0.113262638890221,17.520860065170684,21.204503476087652,0.7885660339386797,0.7880897958621819,0.5172487263960791,2.0939045561969407,20.368298293653414
frc7157,0.0,3.445992277335505,-0.4557315333648992,-0.011020600771227945,0.0,-0.0015732761749035911,0.8611400406293879,2.963148982523482,5.154421313000141,0.3470130847938776,1.420662810319098,0.4142702223477467,3.445992277335505,-0.041349656660086095,6.119352589954337,12.528493849813318,0.41095163193442286,-0.2886561747387754,0.10482873875167009,0.2271241959473167,7.354071655342455
