0,24,39,true,"AutoRun","AutoRun","AutoRun",15,6,true,6,65,"Levitate","Parking","Climbing",false,0,30,3,"LLL",0,205,305,0,10,59,10,10,136,374,1,1,3,3,3,3,35,"2018chcmp_qm14"
0,38,53,true,"AutoRun","AutoRun","AutoRun",15,8,true,11,65,"Parking","Levitate","Climbing",false,1,5,3,"LRL",1,260,360,10,0,104,10,10,136,418,3,3,1,1,3,3,35,"2018chcmp_qm15"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,30,"None","None","Climbing",false,1,30,1,"LRL",0,112,152,0,0,13,0,0,99,213,0,0,0,0,0,2,10,"2018chcmp_qm15"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,0,true,10,40,"Levitate","Parking","Parking",false,0,0,3,"RLR",0,274,359,10,10,118,10,10,136,394,3,3,3,3,3,3,45,"2018chcmp_qm16"
0,8,18,false,"AutoRun","None","AutoRun",10,0,true,4,90,"Levitate","Climbing","Climbing",true,0,0,1,"RLR",0,157,292,0,10,11,10,10,136,310,3,3,3,3,3,3,45,"2018chcmp_qm16"
0,16,31,false,"AutoRun","AutoRun","AutoRun",15,8,false,0,35,"None","Levitate","Parking",false,0,40,2,"RLR",0,258,323,10,0,123,9,0,116,394,3,3,0,0,3,3,30,"2018chcmp_qm17"
0,8,23,true,"AutoRun","AutoRun","AutoRun",15,0,true,4,65,"Parking","Climbing","Levitate",false,3,0,1,"RLR",1,75,180,0,10,13,0,0,62,203,2,3,2,2,3,3,40,"2018chcmp_qm17"
0,8,23,true,"AutoRun","AutoRun","AutoRun",15,0,true,4,65,"Climbing","Parking","Levitate",false,2,15,1,"LRL",1,214,299,0,0,68,10,0,136,337,1,1,0,0,3,3,20,"2018chcmp_qm18"
0,24,39,true,"AutoRun","AutoRun","AutoRun",15,6,true,6,60,"None","Climbing","Levitate",false,3,35,3,"LRL",0,193,293,0,10,57,0,0,136,367,2,2,2,3,3,3,40,"2018chcmp_qm18"
0,0,10,false,"None","AutoRun","AutoRun",10,0,false,0,35,"Parking","Levitate","None",false,0,15,0,"LRL",1,217,282,2,0,102,2,0,111,307,3,3,0,0,3,3,30,"2018chcmp_qm19"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,0,true,10,60,"Climbing","Levitate","None",false,3,25,3,"LRL",0,154,254,0,10,18,0,10,136,314,2,2,3,3,3,3,40,"2018chcmp_qm19"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,65,"Parking","Levitate","Climbing",false,1,25,3,"LLL",1,186,296,10,10,115,0,0,61,354,3,3,2,3,3,3,45,"2018chcmp_qm2"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,40,"Levitate","Parking","Parking",false,0,30,1,"LLL",1,69,139,0,10,11,0,10,58,202,0,0,3,3,3,3,30,"2018chcmp_qm2"
0,26,41,true,"AutoRun","AutoRun","AutoRun",15,6,true,7,65,"Climbing","Parking","Levitate",false,0,0,3,"LLL",1,280,390,10,10,135,0,10,135,431,2,3,3,3,3,3,45,"2018chcmp_qm20"
0,8,23,true,"AutoRun","AutoRun","AutoRun",15,0,true,4,65,"Climbing","Parking","Levitate",false,0,25,1,"LLL",0,69,164,0,0,0,0,10,69,212,1,2,1,1,3,3,30,"2018chcmp_qm20"
0,14,29,true,"AutoRun","AutoRun","AutoRun",15,0,true,7,65,"Climbing","Parking","Levitate",false,2,35,3,"LRL",2,255,355,8,0,101,10,0,136,419,3,3,1,1,3,3,35,"2018chcmp_qm21"
0,0,15,false,"AutoRun","AutoRun","AutoRun",15,0,false,0,60,"Climbing","Climbing","None",false,2,60,0,"LRL",1,126,191,0,0,18,6,0,102,266,1,1,0,0,0,0,5,"2018chcmp_qm21"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,60,"Levitate","Climbing","None",false,0,25,1,"LRL",0,155,250,0,10,14,5,10,136,306,1,1,3,3,3,3,35,"2018chcmp_qm22"
0,28,43,true,"AutoRun","AutoRun","AutoRun",15,6,true,8,90,"Climbing","Climbing","Climbing",true,0,0,4,"LRL",1,248,378,10,10,121,10,0,107,421,3,3,2,2,3,3,40,"2018chcmp_qm22"
0,34,49,true,"AutoRun","AutoRun","AutoRun",15,7,true,10,65,"Parking","Climbing","Levitate",false,1,45,3,"RLR",0,197,307,0,10,51,10,0,136,401,3,3,2,3,3,3,45,"2018chcmp_qm23"
0,10,25,true,"AutoRun","AutoRun","AutoRun",15,0,true,5,40,"Parking","Parking","Levitate",false,4,5,1,"RLR",1,225,310,10,10,69,10,0,136,340,3,3,2,3,3,3,45,"2018chcmp_qm23"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,65,"Parking","Levitate","Climbing",false,0,25,3,"LRL",0,191,276,0,0,55,0,0,136,334,1,1,0,0,3,3,20,"2018chcmp_qm24"
0,32,47,true,"AutoRun","AutoRun","AutoRun",15,5,true,11,65,"Levitate","Climbing","Parking",false,0,0,1,"LRL",1,122,207,0,0,69,0,10,53,254,0,0,1,1,3,3,20,"2018chcmp_qm24"
0,2,17,false,"AutoRun","AutoRun","AutoRun",15,1,false,0,40,"Levitate","Parking","Parking",false,2,30,2,"LRL",1,251,326,10,0,108,10,0,123,373,3,3,0,1,3,3,35,"2018chcmp_qm25"
0,26,41,true,"AutoRun","AutoRun","AutoRun",15,4,true,9,65,"Climbing","Levitate","Parking",false,1,35,1,"LRL",1,157,267,0,10,11,10,0,136,343,3,3,2,3,3,3,45,"2018chcmp_qm25"
0,32,47,true,"AutoRun","AutoRun","AutoRun",15,7,true,9,40,"Parking","Levitate","Parking",false,2,0,3,"RLR",0,244,304,0,0,127,10,0,107,351,1,1,0,0,3,3,20,"2018chcmp_qm26"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,65,"Climbing","Levitate","Parking",false,0,10,1,"RLR",0,109,209,0,10,11,10,0,88,250,1,2,2,2,3,3,35,"2018chcmp_qm26"
0,6,21,true,"AutoRun","AutoRun","AutoRun",15,1,true,2,65,"Levitate","Climbing","Parking",false,0,5,3,"LRL",1,251,346,0,0,125,10,0,116,372,1,3,0,0,3,3,30,"2018chcmp_qm27"
0,22,37,true,"AutoRun","AutoRun","AutoRun",15,2,true,9,65,"Parking","Levitate","Climbing",false,1,25,1,"LRL",0,138,223,0,0,2,0,10,136,285,0,0,1,1,3,3,20,"2018chcmp_qm27"
0,12,27,true,"AutoRun","AutoRun","AutoRun",15,0,true,6,0,"None","None","None",false,1,0,3,"RLR",1,184,199,3,0,95,0,0,86,226,3,3,0,0,0,0,15,"2018chcmp_qm28"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,0,true,8,35,"Parking","Levitate","None",false,0,30,1,"RLR",0,89,139,0,0,4,0,0,85,200,0,0,0,0,3,3,15,"2018chcmp_qm28"
